구분,총자산증가율2018,유동자산증가율2018,매출액증가율2018,매출액순이익률2018,매출총이익률2018,자기자본순이익률2018,총자산순이익률2018,매출원가대매출액비율2018,매출액대판매관리비2018,매출채권회전율2018,재고자산회전율2018,총자본회전율2018,유형자산회전율2018,부채비율2018,유동비율2018,자기자본배율2018,당좌비율2018,고정비율2018,순운전자본비율2018,차입금의존도2018,현금비율2018,부채/총자산2018,부채/매출액2018,부채/현금흐름2018,유동부채/부채2018,총부채/총자산2018,유동부채/총부채2018,유동자산/총자산2018,현금흐름/매출액2018,이자보상배율2018,차입금평균금리2018,정상기업여부,업종
(주)고강알루미늄,-0.2863995610585902,-0.7889904761924946,-0.5249572701793522,-0.2814892532084479,-0.1265786501804402,-1.5387632357632413,-0.2607730648357366,1.1265786501804402,0.0413235841486335,12.871067862788385,25.46289699856611,0.926405046954419,1.0603207957395706,4.900775043979547,0.1673013513741154,0.169469258671488,0.1051627422160122,0.8896448675116829,-0.5492637622900252,0.4567955723211995,0.0062281731956413,0.4567955723211995,0.493084071403677,-381.6353366052412,1.444013328383415,0.8305307136189429,0.7942137285978602,0.110355132488317,-0.0012920293906476,-5.014606749602917,5.08,0,제조업
(주)고산,0.1041881491129986,0.2247133562232246,-0.0375626197403876,-0.0067039859197526,0.0960290208878899,-0.0107549702003118,-0.0042679115918923,0.90397097911211,0.0903265431090268,3.040495319095125,18.2799528586709,0.636622994585559,2.7781803217357663,1.5199608681545254,1.0966413095053276,0.3968315590282728,1.015525404901899,0.5743814404232174,0.037507555652655,0.220939037295158,0.0626574071846991,0.220939037295158,0.3470484716609854,19.74625394022687,1.7566429576030071,0.6031684409717273,0.6434537644225319,0.4256185595767826,0.0175754081109015,0.6393910134729152,2.84,0,제조업
(주)광성텍,0.0541829486687208,0.0803576205983052,0.1954754669797915,0.009221748016629,0.2077193458141682,0.0225905257375591,0.0074970709173347,0.7922806541858317,0.1968762826977143,4.495142599518732,4.593339449094872,0.8129772038680467,1.5843689467108748,2.01324690491124,0.6991361189568279,0.3318679257149877,0.4502189537428824,0.6061455367266287,-0.1694900022665245,0.1881053255220181,0.0333391209917229,0.1881053255220181,0.2313783518492718,-35.402674119957695,2.994835281651583,0.6681320742850122,0.8431633313559258,0.3938544632733712,-0.0065356179328508,0.5673166586160312,3.79,0,제조업
(주)교원위즈,0.3202254284547831,2.257944040682712,0.5792834473592491,-0.039705580181812,0.1473771948280199,-0.1111243492037753,-0.0271976176694428,0.8526228820143016,0.1376914507230939,12.168624070077536,25.43851492162621,0.6849822504772604,4.292876522989785,3.0858118734651487,0.230753565951594,0.2447493988879882,0.1989509743311856,0.8334170853874606,-0.55532538580993,0.5912760975988732,0.0001494691693589,0.5912760975988732,0.8631991517837178,-107.60975189194367,1.2209326630216972,0.7552506011120118,0.9558526658033106,0.1665829146125394,-0.0080215699470295,0.4077435925637185,3.46,0,"전문, 과학 및 기술 서비스업"
(주)그린칩스,-0.039017276077978,0.12176291835,0.0608983144948711,-0.0734734788616921,0.0548771720434943,-0.1897543680270711,-0.0888011080518813,0.9451228279565056,0.0673566006412009,6.135456238156476,3.6871424689596655,1.2086144473850524,2022.4368167657888,1.1368467777814666,1.160594810442212,0.4679792564206619,0.5301468937590421,0.4296814127438084,0.0789166077497626,0.3773627957682459,0.0789633944524466,0.3773627957682459,0.3122276062351437,-19.612440780596614,1.3022003891666607,0.5320207097303963,0.9236519754192444,0.5703185872561916,-0.0159198750287135,-1.2898578413067832,3.78,0,제조업
(주)극동티엘에스,-0.2144676185179217,-0.0750575242965746,-0.2035188855897128,-0.2094470023175918,0.0445979019950025,-1.0670074531397602,-0.2972663051673289,0.9554020980049974,0.0872187508052861,10.343444528857884,138966.11510791368,1.4192912855184894,118.438753632018,2.5893992510827952,0.6642835843658536,0.2785981525176769,0.6642680081762669,0.5838584255824943,-0.2103101161127785,0.3641255009787214,0.1124156014252549,0.3641255009787214,0.2565544541096091,10.934615887310642,1.7204279536765883,0.721401847482323,0.8683810454833005,0.4161415744175056,0.0234625940914243,-3.6656060303132136,4.66,0,운수 및 창고업
(주)금강,-0.0007244771255904,0.1565432148552167,0.0753386073315309,-0.1436078670953106,-0.0087557134158224,-4.031125565451606,-0.3136056691113232,1.0087557134158225,0.107057659122694,5.295322638827857,36.50537506869976,2.183763852597207,5.057471351421256,11.854122110977029,0.6125971445188894,0.0777960557217696,0.5429627472217354,0.4691326537459314,-0.3357174085132617,0.1573256692458343,0.006096612125789,0.1573256692458343,0.0720433526082606,-61.94132008551161,5.508222268631956,0.9222039442782304,0.9396888401356482,0.5308673462540685,-0.0011630903653458,-22.14347841354478,7.39,0,제조업
(주)금강,-0.0007244771255904,0.1565432148552167,0.0753386073315309,-0.1436078670953106,-0.0087557134158224,-4.031125565451606,-0.3136056691113232,1.0087557134158225,0.107057659122694,5.295322638827857,36.50537506869976,2.183763852597207,5.057471351421256,11.854122110977029,0.6125971445188894,0.0777960557217696,0.5429627472217354,0.4691326537459314,-0.3357174085132617,0.1573256692458343,0.006096612125789,0.1573256692458343,0.0720433526082606,-61.94132008551161,5.508222268631956,0.9222039442782304,0.9396888401356482,0.5308673462540685,-0.0011630903653458,-22.14347841354478,7.39,0,제조업
(주)금오중공업,-0.1329043731426272,-0.4406678789492974,0.5128222535113232,0.0107801295165127,0.073766927648035,0.0351125276760857,0.0124117227573996,0.926233072351965,0.0465319924417932,8.779464436214788,66.56920420169097,1.1513519145004365,2.487009554345283,1.8289809853472851,0.7325270525825146,0.3534841715725565,0.6981581148767666,0.6585614406469287,-0.1246719524011828,0.1548231629857668,0.2430246696878342,0.1548231629857668,0.134470756539232,371.344,3.0105993364643027,0.6465158284274434,0.7209576181421588,0.3414385593530713,0.0003621191039554,1.3499383400811995,4.1,1,제조업
(주)금자탑,0.2170663875243963,0.0466446046096779,0.1531074697883279,-0.5410403444401197,0.0699401352185619,-0.1153489249195028,-0.0426006816175237,0.9300603650721068,0.3325462093476309,20.576243270230485,33.34122457763908,0.0787384564853622,0.0814778433435216,1.7076779182813389,0.196408494683538,0.369320144485551,0.1834108857102295,0.9668100946706762,-0.1357939959404849,0.6177807892612052,0.0515932135589885,0.6177807892612052,7.845985517585717,-739.1645378705755,0.273533694823659,0.630679855514449,0.2679392094105378,0.0331898659372087,-0.0106146671215976,-0.8312119158316126,4.25,0,숙박 및 음식점업
(주)기광정밀,0.3549358428877824,-0.4029735187880662,-0.5345834988371738,-0.7186352135398113,-0.0395503088236718,-0.1287578930859652,-0.0523723241507264,1.039550308823672,0.3501888601057645,3.829274893261607,8.371520605526586,0.0728774810418124,0.0772268511480788,1.458510199306848,0.0903632403915031,0.4067503971640792,0.0693785801341384,0.9610304291803472,-0.3922851147229995,0.1974662546156067,0.0043573909294296,0.1974662546156067,2.709564762567924,-49.96128353706938,2.1839411821637302,0.5932496028359208,0.7269363240718889,0.0389695708196528,-0.0542332896743441,-1.5640181796456496,3.33,0,제조업
(주)기흥금속,-0.0080545634909215,0.0500216254439158,-0.0556238057172627,-0.0420075856649781,0.1126416038199361,-0.5055919131713015,-0.0257077317254172,0.8873583961800638,0.1506205667331616,45.6764143974323,3.6926430234414735,0.6119783205453255,0.7572603909248302,18.666920386889775,0.2042028996154201,0.0508468016510918,0.0263645750368207,0.8311371379362881,-0.6580740555886534,0.7839829178937274,0.0067285585647084,0.7839829178937274,1.2810632200093803,6093.100265251989,1.0547895458392995,0.949153198348908,0.871236579457758,0.1688629303222403,0.0002102481765013,-1.4704784936949389,2.01,0,제조업
(주)나우테크,-0.0256470368189827,-0.0879440455306218,-0.3540283084118575,-0.4338984513689925,0.0189340490667767,-0.4209857352721204,-0.1864317256596854,0.981065781702428,0.2619535326082358,2.4584117046739067,11.27402670898409,0.4296667228736929,1.074873269114772,1.2581229905668605,1.4194079713048624,0.44284570720473,1.3290753115605336,0.4124927496208207,0.1735971820574665,0.524259585133976,0.1541562573069006,0.524259585133976,1.220154033869851,-12.549999825936204,0.7895135922330097,0.5571543655081111,0.742900161868492,0.5875072503791793,-0.0972234303420662,-6.328048296831622,3.23,0,제조업
(주)나우테크,-0.0256470368189827,-0.0879440455306218,-0.3540283084118575,-0.4338984513689925,0.0189340490667767,-0.4209857352721204,-0.1864317256596854,0.981065781702428,0.2619535326082358,2.4584117046739067,11.27402670898409,0.4296667228736929,1.074873269114772,1.2581229905668605,1.4194079713048624,0.44284570720473,1.3290753115605336,0.4124927496208207,0.1735971820574665,0.524259585133976,0.1541562573069006,0.524259585133976,1.220154033869851,-12.549999825936204,0.7895135922330097,0.5571543655081111,0.742900161868492,0.5875072503791793,-0.0972234303420662,-6.328048296831622,3.23,0,제조업
(주)남선기공,-0.1447885387146032,-0.2205531257159503,-0.3548438009218606,-0.2527704303700397,0.0363338715330303,-0.5041921355632435,-0.2067049315218155,0.9636662283184904,0.3039611098296833,3.84510864348642,1.6212566051016457,0.8177575645189699,3.4273332605536027,1.439187743859083,1.4907642076054453,0.4099725420962807,0.507201679237985,0.2632733410757975,0.2425327313449032,0.3592790803957981,0.1486006322587446,0.3592790803957981,0.4393466914697844,-1.9566530204941617,1.3755156818181815,0.5900274579037192,0.8375779849118112,0.7367267405785389,-0.2245399091550864,-34.33799244122734,2.3,0,제조업
(주)네오플램,-0.0200953624874576,-0.0703228745024981,0.11000223164548,0.0121678468377297,0.1940317667496333,0.0306472476589523,0.0108250482226286,0.8059682332503667,0.1598707133901792,5.542317137846263,3.199187918238719,0.8896436951410821,2.0086117012124807,1.8311419061291083,0.7077455813700914,0.3532143683208217,0.3016513516359826,0.6093888581334745,-0.161297838067139,0.3629076268002064,0.0001571160787152,0.3629076268002064,0.4079246880321627,-422.51460585139495,1.5207974128289956,0.6467856316791784,0.8533105141819617,0.3906111418665254,-0.0009654688438762,1.3608337936549186,4.48,1,제조업
(주)네오하나텍,-0.1438968849367325,-0.0537060928241979,-0.4178693458323674,-0.1253769702658282,0.1462266445194464,-0.6087477444826576,-0.0703098167934019,0.8537733554805536,0.2289244562605304,4.034439135621667,2.116114416852046,0.5607873331468198,0.933888539464579,7.658076101540692,0.4752265451484727,0.1154991002934302,0.1759340194319249,0.6407419843286402,-0.3967140977111505,0.4007572943140972,0.0204352497307421,0.4007572943140972,0.7146332854297456,-31.579122127527054,1.8863589611671805,0.8845008997065698,0.8546877833966045,0.3592580156713599,-0.0226299288037146,-1.6576554528886025,4.27,0,제조업
(주)네이처리퍼블릭,-0.2402279698384632,-0.3100876321823687,0.0555700397902812,-0.1102634436311855,0.6311221148087532,-0.5047044950692603,-0.2527364732540819,0.3688778851912467,0.7118619391419967,6.841551550113856,4.796133594107596,2.292114820025457,64.52279832019747,0.996959475500273,1.3213612711851703,0.5007612884830738,0.9297565825772006,0.4051582651278889,0.144668305512721,0.0702217018037858,0.3110392348472973,0.0702217018037858,0.0306362060007997,-7.262487266125372,6.410745080164374,0.4992387115169261,0.901719796510867,0.5948417348721111,-0.0042184178612879,-254.270280048238,1.26,0,제조업
(주)넥스디스플레이,-0.075087818706924,-0.3484834635297647,0.0249561845141761,0.0370795704329361,0.3989227132583394,0.086058663835352,0.024381642494144,0.6010772867416606,0.3025595917765261,10.439908512414137,90.73139990378668,0.6575492167106362,1.4343741894093531,2.529649764298977,0.261990204937794,0.2833142115800348,0.2551331524515364,0.8335635088690727,-0.4688410421281703,0.6022237435535183,0.0197117050277071,0.6022237435535183,0.9158610918375336,-8.16714980081881,1.054886228016418,0.7166857285459856,0.8864101906256049,0.1664364911309272,-0.1121396220436305,1.9830213745922116,4.99,1,제조업
(주)농업법인쿱스토어,-0.079390881549218,-0.23513890302657,-0.0812161925423829,-0.0171044549930679,0.3207212023620032,-0.4875392937174998,-0.0535717030488636,0.6792787976379968,0.3520472640061231,398.2251127742464,24.37121272912112,3.132032155983644,11.213471768841762,8.100686854640534,0.2689333958005322,0.1098818161719397,0.1180875632219141,0.8443645412533177,-0.4230783089629888,0.5546475790006713,0.0074488651405163,0.5546475790006713,0.1770887243098815,-22.28155272976841,1.0433900545502437,0.8901181838280602,0.650153853975708,0.1556354587466822,-0.0079477730505418,-3.870934454195878,4.64,0,도매 및 소매업
(주)농협홍삼,-0.1160642606428068,-0.1324580026492141,-0.1330439875482417,0.001332164425545,0.3586700414723955,0.0013033762874485,0.0007302131064115,0.6413299720474497,0.3249123941071645,14.146965565070769,0.4958031348018213,0.548140373972802,2.442847702818993,0.7849258885459701,2.8064460348020748,0.5602473464059863,0.1886756465451492,0.2398676613801423,0.489280042662338,0.1384692559265248,0.0553910448685748,0.1384692559265248,0.2526164145197513,-11.522135801273889,1.9560463926408869,0.4397526461832407,0.6159196332246404,0.7601323312090846,-0.0219244434258292,1.1233657204866891,8.26,1,제조업
(주)뉴옵틱스,-0.0862739515022127,0.027999893166798,0.0930595764066719,-0.0520143677502205,0.0247893735137036,-0.4132826920185015,-0.0861754066557614,0.9752106312560096,0.0684771334648686,5.583292184458524,13.186265949877749,1.6567615907509716,6.344748508907185,3.7958310619804942,0.9816392212590732,0.2085144341149995,0.7416828983930169,0.4987477694931789,-0.0093755232048768,0.1564651012375433,0.014405242840776,0.1564651012375433,0.0944403238891006,72.93731074978082,3.263524898989899,0.7914855658850005,0.6451510624084963,0.501252230506821,0.0012948149982261,-5.369448916016644,5.24,0,제조업
(주)다산,-0.4314653803125227,-0.2171726101755311,-0.4416456002751798,0.3093156087865308,0.007650397882475,0.3884367620499748,0.266360547701068,0.992349602117525,0.1544664473146391,2.456964976437791,3.5981443656027428,0.8611286987618285,3.8287342416502623,0.4583119212005482,2.512603941082394,0.6857243539343455,1.458339587055128,0.4339840197413275,0.3407453074701704,0.1183513478115581,0.1693695825814276,0.1183513478115581,0.13743746780444,56.75203151290646,1.9034060613080923,0.3142756460656545,0.7167932851578364,0.5660159802586724,0.0024217189083915,-7.638516378409292,3.18,0,제조업
(주)다산,-0.4314653803125227,-0.2171726101755311,-0.4416456002751798,0.3093156087865308,0.007650397882475,0.3884367620499748,0.266360547701068,0.992349602117525,0.1544664473146391,2.456964976437791,3.5981443656027428,0.8611286987618285,3.8287342416502623,0.4583119212005482,2.512603941082394,0.6857243539343455,1.458339587055128,0.4339840197413275,0.3407453074701704,0.1183513478115581,0.1693695825814276,0.1183513478115581,0.13743746780444,56.75203151290646,1.9034060613080923,0.3142756460656545,0.7167932851578364,0.5660159802586724,0.0024217189083915,-7.638516378409292,3.18,0,제조업
(주)다이아벨,0.1323944994618782,0.2951362084099072,0.0647537426752283,0.0107807468503032,0.1581518041486683,0.0129595928153875,0.0073081213514339,0.8418481958513316,0.1293277934346507,1.9128735793104776,7.819446414145561,0.6778863702961669,2.0427956629973574,0.7733138878941924,1.2606477642050824,0.5639159698564482,1.0908492839030557,0.4581555384244635,0.1120301415404682,0.2535784457655881,0.1923682555596973,0.2535784457655881,0.3740721998213362,20.202113524755717,1.69499548251193,0.4360840510953141,0.985622654521535,0.5418444615755365,0.0185164883546935,2.002826235887612,3.24,1,제조업
(주)다판다,-0.0215838485723817,-0.0606937578593642,-0.4102121535966659,-0.1371170391994861,0.314351607319909,-0.0800025478027482,-0.0570779242717893,0.685648392680091,0.4961450023577224,8.409217102597099,3.4890900779779512,0.4162715633667446,0.9940540734744234,0.4016373023973023,0.7666886814909879,0.7134513317315695,0.4659793340957664,0.7914365758902758,-0.0634680133495175,0.1623290354118371,0.2307893705269585,0.1623290354118371,0.389959463238236,25.55560942163985,1.6758027100271002,0.2865486682684304,0.9493376434205258,0.2085634241097242,0.0152592511806049,-10.193678372068218,5.93,0,도매 및 소매업
(주)단월드,-0.0026493080849915,-0.2580322912060027,-0.0143075636762971,0.02854219699438,0.9035519063652188,0.1456244769240779,0.0144385250319625,0.0964480936347811,0.939683931600073,232.4589198203321,16.32189238469124,0.5058659301806876,1.6403600115926829,9.085827783773595,0.2856922344666911,0.0991490258845022,0.2810346303005435,0.8166434418748051,-0.4584409288365041,0.3666509090969257,0.1890733298222588,0.3666509090969257,0.7247985824346062,384.57460368388047,1.7504320077712858,0.9008509741154976,0.7124346927546469,0.1833565581251948,0.001884676147337,-1.5042349801810708,3.01,0,"예술, 스포츠 및 여가관련 서비스업"
(주)대경벤드,0.0011382627170891,0.0547925695032735,0.0490765908237932,-0.022473527117969,0.1232204041191186,-0.0324159834872055,-0.0089409298457329,0.8767796369169518,0.0999357169955605,5.491028364343655,2.1798802202400065,0.3978427506639173,0.5375926391774152,2.6255717824981994,0.7252397119401908,0.2758185587446974,0.2253255770007107,0.7678570851334138,-0.0879483750126566,0.447477838974156,0.0144250241439697,0.447477838974156,1.1247605699171543,-671.8074217505331,0.7153232227389247,0.7241814249293994,0.4420042807787407,0.2321429148665862,-0.0016742306403617,0.4453755260881646,3.83,0,제조업
(주)대광,-0.0162570971519619,-0.0102055685394016,0.2295106800447028,-0.0758215227858026,0.078178602920692,-0.111952285287857,-0.0225674014943605,0.921821397079308,0.1304708375103511,13.151822323961882,39.48170574962155,0.2976384628690981,0.5146478298488069,3.9607964530534474,0.5754213150501871,0.2015805343886836,0.5658846863577942,0.5806940230836205,-0.3093878425180096,0.6809546980696692,0.0056933490792622,0.6809546980696692,2.287858536512985,178.6776646441499,1.0701060905782944,0.7984194656113164,0.912670345849254,0.419305927294247,0.0128043901909588,-1.1104761904761904,2.06,0,제조업
(주)대광,-0.0162570971519619,-0.0102055685394016,0.2295106800447028,-0.0758215227858026,0.078178602920692,-0.111952285287857,-0.0225674014943605,0.921821397079308,0.1304708375103511,13.151822323961882,39.48170574962155,0.2976384628690981,0.5146478298488069,3.9607964530534474,0.5754213150501871,0.2015805343886836,0.5658846863577942,0.5806940230836205,-0.3093878425180096,0.6809546980696692,0.0056933490792622,0.6809546980696692,2.287858536512985,178.6776646441499,1.0701060905782944,0.7984194656113164,0.912670345849254,0.419305927294247,0.0128043901909588,-1.1104761904761904,2.06,0,제조업
(주)대림텍스,-0.0945379901092917,-0.0985597141015214,0.0445948235780738,-0.0987432584660566,0.0427800543599311,-0.2682042578451509,-0.0623053542846692,0.9572199456400688,0.1268820929818837,4.117599861918568,2.126390188240255,0.6309833729670467,1.758310771473958,3.304674164141351,0.7194630104224151,0.2323056120930101,0.2671911017475933,0.5481486502161761,-0.176188360190821,0.3690951064332142,0.0068686087802145,0.3690951064332142,0.5849521908915505,-197.65663891127227,1.7015659801225478,0.7676943544688133,0.8180855738753277,0.4518513163456473,-0.0029594360913631,-2.555391137868793,3.85,0,제조업
(주)대성메탈,0.0281225590181957,3.143540579816207,0.6443743699039745,0.0080015172710706,0.1107991926006644,0.0151855849821636,0.0021991341166526,0.8892008073993355,0.1037603467980637,6.543040716681636,8.175969084897016,0.2748396388024516,0.3119640010604548,5.9052564221404245,0.1632821570028187,0.1448172144330057,0.1177811175737261,0.892735160337381,-0.5496645005148706,0.6888608454963759,0.0356968706716203,0.6888608454963759,2.506410096076109,34.499987800943934,0.9536459278711402,0.8551827855669942,0.7681741859922254,0.107264839662619,0.0726495936907993,0.0625514115196807,4.11,0,제조업
(주)대양엠에스티,-0.0259863555007225,-0.1840294129401539,-0.0592344057183055,-0.1961650339037464,0.1089466950027473,-0.0329202957864328,-0.0192540504124578,0.8910533049972527,0.1761198377929521,2.3599087957102536,1.480063671934145,0.0981523058890575,3.674882707282433,0.7097854779237821,0.2807735626802665,0.5848686942962662,0.1376287878247767,0.8840943894408779,-0.2969024901925431,0.0230825531021638,0.0030722285991316,0.0230825531021638,0.2351707674423284,-16.498172231000083,17.883987349411587,0.4151313057037337,0.9944036549385832,0.115905597478676,-0.0142543527943321,-0.4861701214436663,3.58,0,도매 및 소매업
(주)대양정기,0.0104789215798858,0.2936833044308219,0.1738408098476038,0.0049331086733805,0.1287681949844337,0.0296304449472868,0.0072192557280724,0.8712318050155663,0.1074581561052055,25.32006507839261,24.57238574748257,1.4634292909515765,1.935489346196068,3.1043628406273927,0.3949298265526912,0.2436431765002384,0.3022481719082669,0.7789022637325828,-0.3387428262886209,0.128459456243782,0.1251927670235608,0.128459456243782,0.0877797492766137,4.507789798245806,4.358110947423046,0.7563568234997615,0.7401804877829793,0.2210977362674173,0.0194729020662793,1.752796429294739,3.24,1,제조업
(주)대왕콘,-0.1089018612894487,-0.3898062301187058,0.0635509924501116,0.0074987523904579,0.2677565313788085,0.0151691678896241,0.0023489106744957,0.7322437067146155,0.18389812268097,35.006976337131285,4.109247335390108,0.3132401967938917,0.3676546873427084,5.457958599417893,0.1142350587826248,0.1548476944541171,0.0462930475322009,0.906150595938663,-0.7276975984280831,0.6518423641161327,0.0268433315162108,0.6518423641161327,2.080966525969326,64.08421747259597,1.2603462467245896,0.8451523055458829,0.9720698525920898,0.093849478641768,0.0324723716390732,0.7539618489413306,5.06,0,제조업
(주)대원산업,-0.0472446140774886,-0.1239633900072811,-0.024061071923682,0.007894979280209,0.1999207496776451,0.0118309262920237,0.0062997911994544,0.8000792503223548,0.1863729687932501,4.263875886164097,5.286983984383193,0.7979490478520549,2.8338142062603,0.8779870502768823,0.7835235766909738,0.5324850348955091,0.5209103877110951,0.639723696791874,-0.0995392223855806,0.3858974297389463,0.0181000135056981,0.3858974297389463,0.4836116175308655,-35.06435168948554,1.191548581316887,0.4675149651044908,0.983531157845406,0.3602763125536938,-0.0137921163298131,0.785798715273249,3.41,0,제조업
